ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
443	11-5-97-1	7521131800467846	Old High German	oldh1241	the egg	EGG	744		ei	ei 
444	11-6-11-1	7521315402511906	Old High German	oldh1241	to put on	PUT ON	158		wâten	wâten 
445	11-6-12-1	7521314650187926	Old High German	oldh1241	the clothing or clothes	CLOTHES	1895		(gi)wâti()	(gi)wâti() 
446	11-6-13-1	752139960076375	Old High German	oldh1241	the tailor	TAILOR	881		nâtâri	nâtâri 
447	11-6-21-1	7521316923484072	Old High German	oldh1241	the cloth	CLOTH	1616		tuoh	tuoh 
448	11-6-22-1	752131771423508	Old High German	oldh1241	the wool	WOOL	964		wolla	wolla 
449	11-6-23-1	7521320768387188	Old High German	oldh1241	the linen	LINEN	916		saban	saban 
450	11-6-24-1	7521322851519717	Old High German	oldh1241	the cotton	COTTON	1850		boumwolla	boumwolla 
451	11-6-25-1	7521323533544988	Old High German	oldh1241	the silk	SILK	1641		sîda	sîda 
452	11-6-27-1	7521324172977702	Old High German	oldh1241	the felt	FELT	325		filz	filz 
453	11-6-28-1	7521326749827089	Old High German	oldh1241	the fur	FUR	580		pelliz	pelliz 
454	11-6-29-1	7521327236566925	Old High German	oldh1241	the leather	LEATHER	629		ledar	ledar 
455	11-6-31-1	7521328146378146	Old High German	oldh1241	to spin	SPIN	121		spinnan	spinnan 
456	11-6-32-1	7521328264466195	Old High German	oldh1241	the spindle	SPINDLE	277		spinula	spinula 
457	11-6-33-1	7521329305638406	Old High German	oldh1241	to weave	WEAVE	133		weban	weban 
458	11-6-35-1	752133296200203	Old High German	oldh1241	to sew	SEW	1457		nâen	nâen 
459	11-6-36-1	76211242888506949	Old High German	oldh1241	the needle(1)	NEEDLE (FOR SEWING)	1382		nâdala	nâdala 
460	11-6-37-1	7521334501729517	Old High German	oldh1241	the awl	AWL	278		âla	âla 
461	11-6-38-1	7521335826825073	Old High German	oldh1241	the thread	THREAD	1161		garn	garn 
462	11-6-39-1	7521336730515832	Old High German	oldh1241	to dye	DYE	157		far(a)wen	far(a)wen 
463	11-6-41-1	752133713458191	Old High German	oldh1241	the cloak	CLOAK	326		mantal	mantal 
464	11-7-37-1	753130140835540	Old High German	oldh1241	the ladder	LADDER	1464		(h)leitara	(h)leitara 
465	11-6-42-1	7521340172895990	Old High German	oldh1241	the (woman's) dress	DRESS	474		wîbgiwâti	wîbgiwâti 
466	11-6-43-1	7521343113626800	Old High German	oldh1241	the coat	COAT	603		lahhan	lahhan 
467	11-6-44-1	752142759998103	Old High German	oldh1241	the shirt	SHIRT	1622		hemidi	hemidi 
468	11-6-46-1	75214583267961	Old High German	oldh1241	the skirt	SKIRT	1600		kozzo	kozzo 
469	11-6-48-1	7521412878051785	Old High German	oldh1241	the trousers	TROUSERS	809		hosa	hosa 
470	11-6-49-1	7521413107661805	Old High German	oldh1241	the sock or stocking	STOCKING	329		soc	soc 
471	11-6-51-1	7521414218387552	Old High German	oldh1241	the shoe	SHOE	1381		scuoh	scuoh 
472	11-6-52-1	7521415119483359	Old High German	oldh1241	the boot	BOOT	585		kelisa	kelisa 
473	11-6-54-1	7521417110757610	Old High German	oldh1241	the shoemaker	SHOEMAKER	875		skuohbuozo	skuohbuozo 
474	11-6-55-1	753929888039379	Old High German	oldh1241	the hat or cap	HEADGEAR	2130		huot	huot 
475	11-6-57-1	753930731002891	Old High German	oldh1241	the belt	BELT	772		gurtil	gurtil 
476	11-6-58-1	753931115044868	Old High German	oldh1241	the glove	GLOVE	867		hantscuoh	hantscuoh 
477	11-6-59-1	75393911566763	Old High German	oldh1241	the veil	VEIL	1151		ougfano	ougfano 
478	11-6-62-1	753950293069176	Old High German	oldh1241	the button	BUTTON	757		knopf	knopf 
479	11-6-63-1	753103907289229	Old High German	oldh1241	the pin	PIN	64		nuska	nuska 
480	11-6-71-1	753106823666080	Old High German	oldh1241	the ornament or adornment	ORNAMENT	917		zierida	zierida 
481	11-6-72-1	753108786835813	Old High German	oldh1241	the jewel	JEWEL	1029		gimma	gimma 
