ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
303	13-4-372-1	72212320261069233	English	stan1293	the heel	HEEL	980		heel	heel 
304	13-4-374-1	72212320667176490	English	stan1293	the footprint	FOOTPRINT	318		footprint	footprint 
305	13-4-38-1	72212320145351300	English	stan1293	the toe	TOE	1389		toe	toe 
306	13-4-392-1	72212320993687290	English	stan1293	the wing	WING	1257		wing	wing 
307	13-4-393-1	72212320696791713	English	stan1293	the feather	FEATHER	1201		feather	feather 
308	13-4-4-1	72212320114628580	English	stan1293	the chest	CHEST	1592		chest	chest 
309	13-4-41-1	7221232010665438	English	stan1293	the breast	BREAST	1402		breast	breast 
310	13-4-412-1	72212320711002668	English	stan1293	the nipple or teat	NIPPLE	796		nipple	nipple 
311	13-4-412-2	72212320165717761	English	stan1293	the nipple or teat	NIPPLE	796		teat	teat 
312	13-4-42-1	72212320733272968	English	stan1293	the udder	UDDER	154		udder	udder 
313	13-4-43-1	72212320204613730	English	stan1293	the navel	NAVEL	1838		navel	navel 
314	13-4-44-1	72212320835791839	English	stan1293	the heart	HEART	1223		heart	heart 
315	13-4-441-1	72212320120323515	English	stan1293	the lung	LUNG	688		lung	lung 
316	13-4-45-1	72212320880676497	English	stan1293	the liver	LIVER	1224		liver	liver 
317	13-4-451-1	72212320599080102	English	stan1293	the kidney	KIDNEY	489		kidney	kidney 
318	13-4-452-1	72212320824594434	English	stan1293	the spleen	SPLEEN	1744		spleen	spleen 
319	13-4-46-1	72212320117256739	English	stan1293	the stomach	STOMACH	819		stomach	stomach 
320	13-4-461-1	72212320332640773	English	stan1293	the intestines or guts	INTESTINES	1991		guts	guts 
321	13-4-461-2	72212320279338563	English	stan1293	the intestines or guts	INTESTINES	1991		intestines	intestines 
322	13-4-462-1	72212320919075632	English	stan1293	the waist	WAIST	1681		waist	waist 
323	13-4-463-1	72212320251152895	English	stan1293	the hip	HIP	1745		hip	hip 
324	13-4-464-1	72212320591806084	English	stan1293	the buttocks	BUTTOCKS	834		buttocks	buttocks 
325	13-4-464-2	72212320795897136	English	stan1293	the buttocks	BUTTOCKS	834		arse	arse 
326	13-4-47-1	72212320633338359	English	stan1293	the womb	WOMB	804		womb	womb 
327	13-4-49-1	72212320451801015	English	stan1293	the testicles	TESTICLES	797		testicles	testicles 
328	13-4-492-1	7221232037461429	English	stan1293	the penis	PENIS	1222		penis	penis 
329	13-4-51-1	72212320404047368	English	stan1293	to breathe	BREATHE	1407		breathe	breathe 
330	13-4-52-1	72212320568208859	English	stan1293	to yawn	YAWN	1028		yawn	yawn 
331	13-4-521-1	72212320511987925	English	stan1293	to hiccough	HICCOUGH	162		hiccough	hiccough 
332	13-4-53-1	72212320835433309	English	stan1293	to cough	COUGH	879		cough	cough 
333	13-4-54-1	72212320197471592	English	stan1293	to sneeze	SNEEZE	1621		sneeze	sneeze 
334	13-4-55-1	72212320124984371	English	stan1293	to perspire	SWEAT (PERSPIRE)	126		sweat	sweat 
335	13-4-56-1	72212320596910673	English	stan1293	to spit	SPIT	1440		spit	spit 
336	13-4-57-1	72212320976680621	English	stan1293	to vomit	VOMIT	1278		vomit	vomit 
337	13-4-57-2	7221232090038171	English	stan1293	to vomit	VOMIT	1278		puke	puke 
338	13-4-58-1	7221232057205566	English	stan1293	to bite	BITE	1403		bite	bite 
339	13-4-59-1	72212320302942390	English	stan1293	to lick	LICK	319		lick	lick 
340	13-4-591-1	72212320334926841	English	stan1293	to dribble	DRIBBLE	268		dribble	dribble 
341	13-4-61-1	72212320141477165	English	stan1293	to sleep	SLEEP	1585		sleep	sleep 
342	13-4-612-1	72212320863647819	English	stan1293	to snore	SNORE	1983		snore	snore 
343	13-4-62-1	7221232030669885	English	stan1293	to dream	DREAM (SOMETHING)	1920		dream	dream 
344	13-4-63-1	72212320318426640	English	stan1293	to wake up	WAKE UP	1602		wake (up)	wake (up) 
345	13-4-64-1	72212320311617310	English	stan1293	to fart	FART	1159		fart	fart 
346	13-4-65-1	72212320226874373	English	stan1293	to piss	PISS	592		piss	piss 
347	13-4-65-2	72212320104819709	English	stan1293	to piss	PISS	592		urinate	urinate 
348	13-4-66-1	72212320801147192	English	stan1293	to shit	SHIT (DEFECATE)	676		shit	shit 
349	13-4-66-2	72212320307842317	English	stan1293	to shit	SHIT (DEFECATE)	676		defecate	defecate 
350	13-4-67-1	72212320739732502	English	stan1293	to have sex	HAVE SEX	1785		fuck	fuck 
351	13-4-67-2	72212320478291893	English	stan1293	to have sex	HAVE SEX	1785		make love	make love 
352	13-4-67-3	72212320473342031	English	stan1293	to have sex	HAVE SEX	1785		copulate	copulate 
353	13-4-68-1	72212320589708176	English	stan1293	to shiver	SHIVER	52		shiver	shiver 
354	13-4-69-1	72212320448116492	English	stan1293	to bathe	BATHE	138		bathe	bathe 
355	13-4-71-1	72212320406983097	English	stan1293	to beget	BEGET	1152		beget	beget 
356	13-4-72-1	72212320394226697	English	stan1293	to be born	BE BORN	1090		be born	be born 
357	13-4-73-1	72212320462618056	English	stan1293	pregnant	PREGNANT	1123		pregnant	pregnant 
358	13-4-732-1	72212320699463139	English	stan1293	to conceive	CONCEIVE	1087		conceive	conceive 
359	13-4-74-1	72212320113847535	English	stan1293	to be alive	BE ALIVE	1422		alive	alive 
360	13-4-75-1	72212320192244761	English	stan1293	to die	DIE	1494		die	die 
361	13-4-751-1	72212320876568381	English	stan1293	to drown	DROWN	1904		drown	drown 
362	13-4-76-1	72212320568597351	English	stan1293	to kill	KILL	1417		kill	kill 
363	13-4-77-1	72212320355831162	English	stan1293	the corpse	CORPSE	767		corpse	corpse 
364	13-4-78-1	72212320980556651	English	stan1293	to bury	BURY	1719		bury	bury 
365	13-4-79-1	72212320173844644	English	stan1293	the grave	GRAVE	1773		grave	grave 
366	13-4-81-1	72212320281343684	English	stan1293	strong	STRONG	785		strong	strong 
367	13-4-82-1	72212320515247978	English	stan1293	weak	WEAK	1601		weak	weak 
368	13-4-83-1	72212320225574434	English	stan1293	healthy	HEALTHY	1364		healthy	healthy 
369	13-4-84-1	72212320442268961	English	stan1293	sick/ill	SICK	1847		sick	sick 
370	13-4-84-2	72212320204692258	English	stan1293	sick/ill	SICK	1847		ill	ill 
371	13-4-841-1	72212320540430255	English	stan1293	the fever	FEVER	1534		fever	fever 
372	13-4-842-1	72212320143345044	English	stan1293	the goitre/goiter	GOITER	1957		goitre	goitre 
373	13-4-843-1	72212320608796415	English	stan1293	the cold	COMMON COLD (DISEASE)	102		cold	cold 
374	13-4-85-1	72212320568928033	English	stan1293	the wound or sore	WOUND	1109		wound	wound 
375	13-4-85-2	72212320672776754	English	stan1293	the wound or sore	WOUND	1109		sore	sore 
376	13-4-852-1	72212320800833572	English	stan1293	the bruise	BRUISE	1148		bruise	bruise 
377	13-4-853-1	72212320723226828	English	stan1293	the swelling	SWELLING	1903		swelling	swelling 
378	13-4-854-1	72212320828124739	English	stan1293	the itch	ITCH	148		itch	itch 
379	13-4-855-1	72212320894608023	English	stan1293	the blister	BLISTER	1584		blister	blister 
380	13-4-856-1	72212320457602290	English	stan1293	the boil	BOIL (OF SKIN)	793		boil	boil 
381	13-4-857-1	7221232071653093	English	stan1293	the pus	PUS	1808		pus	pus 
382	13-4-858-1	72212320139171155	English	stan1293	the scar	SCAR	497		scar	scar 
383	13-4-86-1	72212320408412344	English	stan1293	to cure	CURE	499		cure	cure 
384	13-4-86-2	72212320265223944	English	stan1293	to cure	CURE	499		heal	heal 
385	13-4-87-1	72212320342813574	English	stan1293	the physician	PHYSICIAN	597		doctor	doctor 
386	13-4-88-1	72212320616793842	English	stan1293	the medicine	MEDICINE	1372		medicine	medicine 
387	13-4-89-1	72212320890912835	English	stan1293	the poison	POISON	655		poison	poison 
388	13-4-91-1	72212320614167492	English	stan1293	tired	TIRED	1757		tired	tired 
389	13-4-912-1	7221232056966288	English	stan1293	to rest	REST	168		rest	rest 
390	13-4-92-1	7221232012649927	English	stan1293	lazy	LAZY	1564		lazy	lazy 
391	13-4-93-1	72212320143053889	English	stan1293	bald	BALD	1125		bald	bald 
392	13-4-94-1	72212320416172133	English	stan1293	lame	LAME	320		lame	lame 
393	13-4-95-1	72212320894624894	English	stan1293	deaf	DEAF	996		deaf	deaf 
394	13-4-96-1	7221232029177162	English	stan1293	mute	MUTE	1666		mute	mute 
395	13-4-97-1	72212320691104180	English	stan1293	blind	BLIND	1653		blind	blind 
396	13-4-98-1	72212320977896759	English	stan1293	drunk	DRUNK	1463		drunk	drunk 
397	13-4-99-1	72212320497860988	English	stan1293	naked	NAKED	590		naked	naked 
398	13-5-11-1	7221232087434377	English	stan1293	to eat	EAT	1336		eat	eat 
399	13-5-12-1	72212320901666614	English	stan1293	the food	FOOD	256		food	food 
400	13-5-121-1	72212320660408828	English	stan1293	cooked	COOKED	269		cooked	cooked 
401	13-5-122-1	72212320364796581	English	stan1293	raw	RAW	1959		raw	raw 
402	13-5-123-1	72212320145467700	English	stan1293	ripe	RIPE	178		ripe	ripe 
403	13-5-124-1	72212320155342091	English	stan1293	unripe	UNRIPE	1958		unripe	unripe 
404	13-5-125-1	72212320330682797	English	stan1293	rotten	ROTTEN	1728		rotten	rotten 
405	13-5-13-1	72212320690340170	English	stan1293	to drink	DRINK	1401		drink	drink 
406	13-5-14-1	72212320598374831	English	stan1293	to be hungry	BE HUNGRY	1533		hungry	hungry 
407	13-5-141-1	7221232020360927	English	stan1293	the famine	FAMINE	199		famine	famine 
408	13-5-15-1	72212320648394056	English	stan1293	to be thirsty	THIRSTY	847		thirsty	thirsty 
409	13-5-16-1	72212320698841050	English	stan1293	to suck	SUCK	1421		suck	suck 
410	13-5-18-1	72212320168585652	English	stan1293	to chew	CHEW	321		chew	chew 
411	13-5-181-1	7221232093664309	English	stan1293	to swallow	SWALLOW	897		swallow	swallow 
412	13-5-19-1	72212320632834692	English	stan1293	to choke	CHOKE	129		choke	choke 
413	13-5-21-1	7221232089213986	English	stan1293	to cook	COOK (SOMETHING)	1100		cook	cook 
414	13-5-22-1	72212320581690628	English	stan1293	to boil	BOIL (OF LIQUID)	792		boil	boil 
