Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
š	š	nišeš bešiyoɬi, mašina	Bezhta	48	U+0161
^ƛ	<?>	ƛ’odo, ƛiyo	Bezhta	48	U+005e U+019b
ü	ü	müɣättǟ -üƛ’-, müštük’	Bezhta	47	U+00fc
^c	c	c’it’, c’uyab	Bezhta	46	U+005e U+0063
^y	y	yuƛ’o, yiga-	Bezhta	45	U+005e U+0079
^s	s	saʔat, soyya	Bezhta	44	U+005e U+0073
^p	p	peč, p’alt’o	Bezhta	44	U+005e U+0070
b$	b	bikinab, aq’ilab	Bezhta	44	U+0062 U+0024
ä$	ä	läqdä-, k’öyyä	Bezhta	36	U+00e4 U+0024
s$	s	is, has	Bezhta	35	U+0073 U+0024
w	w	q’owa, xowo-	Bezhta	33	U+0077
ž	ž	xüžö-, öžö	Bezhta	31	U+017e
r$	r	axir, mazgar	Bezhta	30	U+0072 U+0024
x$	x	-ox-, box	Bezhta	30	U+0078 U+0024
^š	š	šakɬi, šuša	Bezhta	29	U+005e U+0161
t$	t	k’ihmat, saʔat	Bezhta	29	U+0074 U+0024
p	p	näp’či, k’artupeli	Bezhta	29	U+0070
^o	o	-ow-, -ox-	Bezhta	29	U+005e U+006f
^ä	ä	äkö, -äq’q’ö	Bezhta	29	U+005e U+00e4
h	h	k’ihmat, mihna	Bezhta	29	U+0068
q$	q	enekzi -aq-, muk’ur -aq-	Bezhta	27	U+0071 U+0024
^z	z	zoƛ’o, ziza-	Bezhta	26	U+005e U+007a
^č	č	čikeyo, č’ink’ilɬi	Bezhta	25	U+005e U+010d
^u	u	uq’o abo, unti	Bezhta	25	U+005e U+0075
^d	d	dursa, dibit’o	Bezhta	25	U+005e U+0064
^ɬ	ɬ	ɬi, ɬiyac’-	Bezhta	25	U+005e U+026c
^g	g	got’, graždanin	Bezhta	25	U+005e U+0067
y$	y	haboy, qartay	Bezhta	23	U+0079 U+0024
^ɣ	ɣ	ɣanq’izi -owo-, ɣaɣ	Bezhta	21	U+005e U+0263
^e	e	enekzi -aq-, -eze-	Bezhta	21	U+005e U+0065
^r	r	räʔäl, rähäy	Bezhta	21	U+005e U+0072
k$	k	ƛ’oddāk-, ẽdok-	Bezhta	19	U+006b U+0024
ẽ	ẽ	kẽyã, bat’a -ẽye-	Bezhta	18	U+1ebd
ƛ$	<?>	niƛ-, -öƛ-	Bezhta	18	U+019b U+0024
^õ	õ	-õso-, õx gähiyo	Bezhta	16	U+005e U+00f5
^äᵑ	äᵑ	äᵑydā, äᵑydǟ	Bezhta	16	U+005e U+00e4 U+1d51
ā$	ā	niq’ā, cixā	Bezhta	16	U+0101 U+0024
^ẽ	ẽ	-ẽye-, -ẽɬeyo	Bezhta	16	U+005e U+1ebd
^w	w	wodo, waʔza bow-	Bezhta	16	U+005e U+0077
^l	l	ladi, lasodi	Bezhta	15	U+005e U+006c
^ö	ö	öžö, ömrö b-ow-	Bezhta	15	U+005e U+00f6
õ	õ	yõsoqan, hõsna	Bezhta	14	U+00f5
^ã	ã	-ãsa-, ãq’	Bezhta	14	U+005e U+00e3
ā	ā	xosdāɬi, halaɬcolāq	Bezhta	14	U+0101
ʔ$	ʔ	-ut’--äɣiʔ-, nüʔ	Bezhta	13	U+0294 U+0024
äh	äh	rähäy, šähär	Bezhta	13	U+00e4 U+0068
^ž	ž	že dande, žawab niccas suk’o	Bezhta	13	U+005e U+017e
dd	dd	aboddās, iyoddās	Bezhta	12	U+0064 U+0064
z$	z	kiz, -õz-	Bezhta	12	U+007a U+0024
^ĩ	ĩ	-ĩze-, -ĩso-	Bezhta	12	U+005e U+0129
ǟ	<?>	ƛ’ǟna, müɣättǟš	Bezhta	11	U+01df
